OrderAt Date,customer Name,outletType,Producer,Product,Category Group,Quantity, Unit Price ,shippingStatus,Delivery Agent,state,country,currency,salesChannel,sales price,sales price usd,order category,,ng,
7/6/2021 9:25,Lake Supermarket,Supermarket,Unilever SA,Dawn Deodorant  ,Personal Care,1, 56 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 56 ,3.773777174,low end,,,
7/6/2021 9:25,Lake Supermarket,Supermarket,Unilever SA,Dawn Body Cream and Lotion  ,Personal Care,1, 57 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 57 ,3.862771739,low end,,,
7/6/2021 9:25,Lake Supermarket,Supermarket,Unilever SA,Dawn Deodorant  ,Personal Care,1, 56 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 56 ,3.773777174,low end,,,
7/6/2021 9:25,Lake Supermarket,Supermarket,Unilever SA,Dawn Body Cream and Lotion  ,Personal Care,1, 57 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 57 ,3.862771739,low end,,,
7/6/2021 9:31,Hosanna Tuck Shop,Kiosk,Unilever SA,Sunlight Laundry Detergent  ,Home Care,2, 47 ,cancelled,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 95 ,6.449728261,low end,,,
7/6/2021 9:31,Hosanna Tuck Shop,Kiosk,Unilever SA,Sunlight Dishwashing Liquid  ,Home Care,1, 120 ,cancelled,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 120 ,8.148777174,low end,,,
7/6/2021 9:31,Hosanna Tuck Shop,Kiosk,Unilever SA,Sunlight Dishwashing Liquid  ,Home Care,1, 84 ,cancelled,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 84 ,5.68138587,low end,,,
7/6/2021 9:31,Thanda Bantu Tuck Shop,Kiosk,Unilever SA,Dawn Body Cream and Lotion  ,Personal Care,1, 57 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 57 ,3.862771739,low end,,,
7/6/2021 9:31,Thanda Bantu Tuck Shop,Kiosk,Unilever SA,Knorr Soups  ,Food,1, 38 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 38 ,2.59375,low end,,,
7/6/2021 9:31,Thanda Bantu Tuck Shop,Kiosk,Unilever SA,Dawn Body Cream and Lotion  ,Personal Care,1, 90 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 90 ,6.098505435,low end,,,
7/6/2021 9:33,Phiri Discount  Store,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,2, 72 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 144 ,9.769021739,low end,,,
7/6/2021 9:33,Phiri Discount  Store,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,2, 38 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 76 ,5.184782609,low end,,,
7/6/2021 9:38,Mind Ur Own Business,Kiosk,Unilever SA,Sunlight Dishwashing Liquid  ,Home Care,1, 84 ,cancelled,Kagiso Katlego,Gauteng,ZA,ZAR,Telesales, 84 ,5.68138587,low end,,,
7/6/2021 9:38,Mind Ur Own Business,Kiosk,Unilever SA,Knorr Soups  ,Food,3, 38 ,cancelled,Kagiso Katlego,Gauteng,ZA,ZAR,Telesales, 115 ,7.78125,low end,,,
7/6/2021 9:43,F And F Supermarket,Convenience Store,Unilever SA,Knorr Soups  ,Food,1, 38 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 38 ,2.59375,low end,,,
7/6/2021 9:43,F And F Supermarket,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 72 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 72 ,4.88451087,low end,,,
7/6/2021 9:43,F And F Supermarket,Convenience Store,Unilever SA,Robertsons Spices  ,Food,1, 60 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 60 ,4.09375,low end,,,
7/6/2021 9:48,Kemoya Fela Tuckshop,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,2, 45 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Telesales, 90 ,6.112771739,low end,,,
7/6/2021 9:48,Kemoya Fela Tuckshop,Convenience Store,Unilever SA,Shield Deodorant  ,Personal Care,2, 87 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Telesales, 174 ,11.80298913,low end,,,
7/6/2021 9:50,Iyunade Stores,Supermarket,PZ Cussons Nigeria Plc,Canoe Bar Soap,Home Care,2," 4,200 ",delivered,Dayo Oludaisi,Lagos,NG,NGN,Telesales," 8,400 ",20.89552239,low end,,,
7/6/2021 9:50,Tawaba Supermarket,Supermarket,Unilever SA,Robertsons Rajah Spices  ,Food,1, 94 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 94 ,6.414402174,low end,,,
7/6/2021 9:54,Blessing Store Akoka,Supermarket,PZ Cussons Nigeria Plc,Joy Toilet Bar Soap,Personal Care,1," 8,690 ",delivered,"Adeleye 	 Dayo",Lagos,NG,NGN,Telesales," 8,690 ",21.61691542,low end,,,
7/6/2021 9:54,Blessing Store Akoka,Supermarket,Unilever Nigeria Plc,Lux,Personal Care,1," 8,815 ",delivered,"Adeleye 	 Dayo",Lagos,NG,NGN,Telesales," 8,815 ",21.9278607,low end,,,
7/6/2021 9:56,Zahara Tuckshop,Supermarket,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 47 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 47 ,3.22486413,low end,,,
7/6/2021 9:56,Zahara Tuckshop,Supermarket,Unilever SA,Joko Tea  ,Breakfast & Snacks ,1, 100 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 100 ,6.78125,low end,,,
7/6/2021 10:02,Eminence Stores,Kiosk,PZ Cussons Nigeria Plc,Joy Toilet Bar Soap,Personal Care,1," 8,690 ",delivered,Ibrahim Bello,Ogun,NG,NGN,Telesales," 8,690 ",21.61691542,low end,,,
7/6/2021 10:02,Eminence Stores,Kiosk,PZ Cussons Nigeria Plc,Canoe Bar Soap,Home Care,2," 4,200 ",delivered,Ibrahim Bello,Ogun,NG,NGN,Telesales," 8,400 ",20.89552239,low end,,,
7/6/2021 10:05,Maitama Stores 2,Supermarket,DUFIL Prima foods Plc,Indomie Super Pack,Food,20," 3,900 ",delivered,"Eugene 	 Eniorji",FCT,NG,NGN,Field Sales," 78,000 ",194.0298507,low end,,,
7/6/2021 10:08,Bra Ruben'S Tuck Shop,Convenience Store,Unilever SA,Shield Deodorant  ,Personal Care,1, 87 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 87 ,5.901494565,low end,,,
7/6/2021 10:08,Bra Ruben'S Tuck Shop,Convenience Store,Unilever SA,Vaseline Petroleum Jelly  ,Personal Care,1, 91 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 91 ,6.19701087,low end,,,
7/6/2021 10:09,Abba Jifar,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,2, 39 ,cancelled,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 78 ,5.297554348,low end,,,
7/6/2021 10:09,Bongani Tuck Shop,Convenience Store,Unilever SA,Joko Tea  ,Breakfast & Snacks ,1, 100 ,cancelled,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 100 ,6.78125,low end,,,
7/6/2021 10:09,Bongani Tuck Shop,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 38 ,cancelled,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 38 ,2.592391304,low end,,,
7/6/2021 10:09,Bongani Tuck Shop,Convenience Store,Unilever SA,OMO  ,Home Care,1, 51 ,cancelled,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 51 ,3.47826087,low end,,,
7/6/2021 10:09,Randfontein Hyper No2,Kiosk,Unilever SA,Robertsons Spices  ,Food,8, 60 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 482 ,32.75,low end,,,
7/6/2021 10:12,Chineye Stores,Kiosk,Chi Nigeria Limited,Hollandia Evap. Milk,Breakfast & Snacks ,2," 3,200 ",delivered,Dayo Oludaisi,Lagos,NG,NGN,Telesales," 6,400 ",15.92039801,low end,,,
7/6/2021 10:12,Al Malik Mini Market,Kiosk,Unilever SA,OMO  ,Home Care,1, 51 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 51 ,3.47826087,low end,,,
7/6/2021 10:12,Al Malik Mini Market,Kiosk,Unilever SA,OMO  ,Home Care,2, 27 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 55 ,3.730978261,low end,,,
7/6/2021 10:12,Al Malik Mini Market,Kiosk,Unilever SA,Lux  ,Personal Care,1, 51 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 51 ,3.449728261,low end,,,
7/6/2021 10:17,Selba All In One,Convenience Store,Unilever SA,Knorr Soups  ,Food,2, 38 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 76 ,5.1875,low end,,,
7/6/2021 10:17,Selba All In One,Convenience Store,Unilever SA,Vaseline Petroleum Jelly  ,Personal Care,1, 91 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 91 ,6.19701087,low end,,,
7/6/2021 10:18,Anike Store,Convenience Store,Chi Nigeria Limited,Hollandia Evap. Milk,Breakfast & Snacks ,4," 3,200 ",delivered,Dayo Oludaisi,Ogun,NG,NGN,Telesales," 12,800 ",31.84079602,low end,,,
7/6/2021 10:19,Ansar Mini Market,Kiosk,Unilever SA,Knorrox Stock Cubes  ,Food,1, 68 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 68 ,4.625,low end,,,
7/6/2021 10:31,Caravan Tuck Shop,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 38 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 38 ,2.592391304,low end,,,
7/6/2021 10:31,Caravan Tuck Shop,Convenience Store,Unilever SA,OMO  ,Home Care,9, 43 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 383 ,25.98505435,low end,,,
7/6/2021 10:32,Alhaja Faronbi Stores,Kiosk,Chi Nigeria Limited,Hollandia Evap. Milk,Breakfast & Snacks ,5," 3,200 ",delivered,Kayode  Taiwo,Lagos,NG,NGN,Telesales," 16,000 ",39.80099502,low end,,,
7/6/2021 10:40,Mojanko Tuck Shop,Supermarket,Unilever SA,Knorr Soups  ,Food,2, 38 ,cancelled,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 76 ,5.1875,low end,,,
7/6/2021 10:40,Mojanko Tuck Shop,Supermarket,Unilever SA,OMO  ,Home Care,5, 43 ,cancelled,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 213 ,14.4361413,low end,,,
7/6/2021 10:48,Sj General Dealer,Kiosk,Unilever SA,Knorr Soups  ,Food,2, 38 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 76 ,5.1875,low end,,,
7/6/2021 10:48,Sj General Dealer,Kiosk,Unilever SA,Knorrox Stock Cubes  ,Food,1, 69 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 69 ,4.71875,low end,,,
7/6/2021 10:51,Biggies Tuck Shop,Convenience Store,Unilever SA,Robertsons Spices  ,Food,1, 60 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 60 ,4.09375,low end,,,
7/6/2021 10:51,Biggies Tuck Shop,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,2, 14 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 29 ,1.96875,low end,,,
7/6/2021 10:51,Biggies Tuck Shop,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 47 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 47 ,3.22486413,low end,,,
7/6/2021 10:51,Biggies Tuck Shop,Convenience Store,Unilever SA,OMO  ,Home Care,5, 27 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 137 ,9.327445652,low end,,,
7/6/2021 10:51,Biggies Tuck Shop,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,3, 24 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 72 ,4.889266304,low end,,,
7/6/2021 10:51,Biggies Tuck Shop,Convenience Store,Unilever SA,Knorr Soups  ,Food,1, 38 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 38 ,2.59375,low end,,,
7/6/2021 10:51,Biggies Tuck Shop,Convenience Store,Unilever SA,Vaseline Petroleum Jelly  ,Personal Care,1, 91 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 91 ,6.19701087,low end,,,
7/6/2021 11:00,U.C Stores,Kiosk,DUFIL Prima foods Plc,Indomie Indomitable Pack,Food,5," 2,400 ",delivered,Olatunji Oladele  Ezekiel,Lagos,NG,NGN,Telesales," 12,000 ",29.85074627,low end,,,
7/6/2021 11:00,U.C Stores,Kiosk,Guinness Nigeria Plc,Smirnoff Ice,Drinks,1," 5,620 ",delivered,Olatunji Oladele  Ezekiel,Lagos,NG,NGN,Telesales," 5,620 ",13.9800995,low end,,,
7/6/2021 11:03,Mummy Morolabi Stores,Convenience Store,Arla Foods,Dano Cool Cow,Breakfast & Snacks ,1," 20,500 ",delivered,Ibrahim Bello,Ogun,NG,NGN,Telesales," 20,500 ",50.99502488,low end,,,
7/6/2021 11:03,Discount Tuck Shop,Convenience Store,Unilever SA,Robertsons Rajah Spices  ,Food,1, 60 ,cancelled,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 60 ,4.09375,low end,,,
7/6/2021 11:03,Discount Tuck Shop,Convenience Store,Unilever SA,Knorr Soups  ,Food,1, 38 ,cancelled,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 38 ,2.59375,low end,,,
7/6/2021 11:12,Bafana Bafana Tuck Shop,Supermarket,Unilever SA,Robertsons Rajah Spices  ,Food,1, 60 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 60 ,4.09375,low end,,,
7/6/2021 11:12,Bafana Bafana Tuck Shop,Supermarket,Unilever SA,Sunlight Laundry Detergent  ,Home Care,2, 47 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 95 ,6.449728261,low end,,,
7/6/2021 11:13,Divine Touch Store,Kiosk,Chi Nigeria Limited,Hollandia Evap. Milk,Breakfast & Snacks ,4," 3,200 ",delivered,Kayode  Taiwo,Lagos,NG,NGN,Telesales," 12,800 ",31.84079602,low end,,,
7/6/2021 11:14,Queens Tuckshop,Supermarket,Unilever SA,OMO  ,Home Care,1, 96 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 96 ,6.520380435,low end,,,
7/6/2021 11:14,Queens Tuckshop,Supermarket,Unilever SA,Lifebuoy Bath Soap  ,Personal Care,1, 50 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 50 ,3.41236413,low end,,,
7/6/2021 11:14,Queens Tuckshop,Supermarket,Unilever SA,Lifebuoy Bath Soap  ,Personal Care,1, 50 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 50 ,3.41236413,low end,,,
7/6/2021 11:14,Queens Tuckshop,Supermarket,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 47 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 47 ,3.22486413,low end,,,
7/6/2021 11:15,Jd Flox Global  Investment Ltd,Supermarket,Guinness Nigeria Plc,Smirnoff Ice,Drinks,10," 5,620 ",delivered,Asor Henry,Lagos,NG,NGN,Field Sales," 56,200 ",139.800995,low end,,,
7/6/2021 11:18,Mummy Marvelous Store,Supermarket,PZ Cussons Nigeria Plc,Joy Toilet Bar Soap,Personal Care,1," 8,690 ",delivered,Kayode  Oluwashina,Lagos,NG,NGN,Telesales," 8,690 ",21.61691542,low end,,,
7/6/2021 11:19,Masir Tuck Shop And Trading,Convenience Store,Unilever SA,Knorr Soups  ,Food,1, 38 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 38 ,2.59375,low end,,,
7/6/2021 11:19,Masir Tuck Shop And Trading,Convenience Store,Unilever SA,Knorr Soups  ,Food,1, 38 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 38 ,2.59375,low end,,,
7/6/2021 11:19,Masir Tuck Shop And Trading,Convenience Store,Unilever SA,Sunlight Dishwashing Liquid  ,Home Care,1, 84 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 84 ,5.68138587,low end,,,
7/6/2021 11:19,Masir Tuck Shop And Trading,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,2, 38 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 76 ,5.184782609,low end,,,
7/6/2021 11:20,Motlopi General Dealer,Kiosk,Unilever SA,Lux  ,Personal Care,1, 51 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 51 ,3.449728261,low end,,,
7/6/2021 11:20,Motlopi General Dealer,Kiosk,Unilever SA,Knorr Soups  ,Food,1, 38 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 38 ,2.59375,low end,,,
7/6/2021 11:20,Motlopi General Dealer,Kiosk,Unilever SA,Dawn Deodorant  ,Personal Care,1, 56 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 56 ,3.773777174,low end,,,
7/6/2021 11:22,Fikadu Tuckshop,Convenience Store,Unilever SA,Lifebuoy Bath Soap  ,Personal Care,2, 50 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Telesales, 100 ,6.824728261,low end,,,
7/6/2021 11:22,Fikadu Tuckshop,Convenience Store,Unilever SA,Knorr Soups  ,Food,1, 38 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Telesales, 38 ,2.59375,low end,,,
7/6/2021 11:22,Fikadu Tuckshop,Convenience Store,Unilever SA,Robertsons Rajah Spices  ,Food,1, 60 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Telesales, 60 ,4.09375,low end,,,
7/6/2021 11:24,Lolly B Stores,Supermarket,Chi Nigeria Limited,Hollandia Evap. Milk,Breakfast & Snacks ,3," 3,200 ",delivered,Cole  Olubunmi Adebowale,Lagos,NG,NGN,Telesales," 9,600 ",23.88059701,low end,,,
7/6/2021 11:24,Lolly B Stores,Supermarket,Chi Nigeria Limited,Hollandia Evap. Milk,Breakfast & Snacks ,2," 2,550 ",delivered,Cole  Olubunmi Adebowale,Lagos,NG,NGN,Telesales," 5,100 ",12.68656716,low end,,,
7/6/2021 11:24,Mummy Ope Store,Kiosk,Extreme Manufacturing Nig Ltd,So Easy,Home Care,1," 2,600 ",delivered,Omosanya Olubukola  Okeade,Lagos,NG,NGN,Telesales," 2,600 ",6.467661692,low end,,,
7/6/2021 11:24,Mummy Ope Store,Kiosk,Guinness Nigeria Plc,Orijin Bitters,Wine & Spirits,1," 5,300 ",delivered,Omosanya Olubukola  Okeade,Lagos,NG,NGN,Telesales," 5,300 ",13.1840796,low end,,,
7/6/2021 11:34,One Source Mart,Kiosk,DUFIL Prima foods Plc,Indomie Indomitable Pack,Food,30," 2,800 ",delivered,Idris Habib Adewale,Lagos,NG,NGN,Field Sales," 84,000 ",208.9552239,low end,,,
7/6/2021 11:35,A 2 Z Store,Kiosk,DUFIL Prima foods Plc,Indomie Hungryman,Food,3," 3,700 ",delivered,Agbanije Babatunde  Gabriel,Lagos,NG,NGN,Telesales," 11,100 ",27.6119403,low end,,,
7/6/2021 11:36,Rimsha Mini Market,Kiosk,Unilever SA,Surf Detergent  ,Home Care,6, 32 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 189 ,12.83967391,low end,,,
7/6/2021 11:38,Eke Super Store,Convenience Store,Guinness Nigeria Plc,Orijin Bitters,Wine & Spirits,2," 6,300 ",delivered,Olanrewaju  Dare Emmanuel,Lagos,NG,NGN,Telesales," 12,600 ",31.34328358,low end,,,
7/6/2021 11:39,Anty Toyin Store,Convenience Store,Hayat Kimya Nigeria Limited,Molfix Twin,Baby,2," 7,430 ",delivered,Abdulahi Shehu,Lagos,NG,NGN,Field Sales," 14,860 ",36.96517413,low end,,,
7/6/2021 11:40,Mee Stores,Kiosk,DUFIL Prima foods Plc,Indomie Super Pack,Food,3," 3,950 ",delivered,Stevenson Udeye-Ubah,Lagos,NG,NGN,Mobile App," 11,850 ",29.47761194,low end,,,
7/6/2021 11:44,Alhaja Yusuf Store,Supermarket,PZ Cussons Nigeria Plc,Canoe Bar Soap,Home Care,1," 4,200 ",delivered,Omosanya Olubukola  Okeade,Lagos,NG,NGN,Telesales," 4,200 ",10.44776119,low end,,,
7/6/2021 11:47,Moshate General Dealer,Supermarket,Unilever SA,Knorr Soups  ,Food,1, 38 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 38 ,2.59375,low end,,,
7/6/2021 11:47,Moshate General Dealer,Supermarket,Unilever SA,Glen Tea  ,Breakfast & Snacks ,1, 84 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 84 ,5.70923913,low end,,,
7/6/2021 11:47,Moshate General Dealer,Supermarket,Unilever SA,OMO  ,Home Care,1, 51 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 51 ,3.47826087,low end,,,
7/6/2021 11:47,Moshate General Dealer,Supermarket,Unilever SA,Vaseline Petroleum Jelly  ,Personal Care,1, 91 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 91 ,6.19701087,low end,,,
7/6/2021 11:47,Moshate General Dealer,Supermarket,Unilever SA,Robertsons Spices  ,Food,1, 60 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 60 ,4.09375,low end,,,
7/6/2021 11:47,Moshate General Dealer,Supermarket,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 47 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 47 ,3.22486413,low end,,,
7/6/2021 11:49,Mummy Favour Store,Kiosk,DUFIL Prima foods Plc,Indomie Indomitable Pack,Food,3," 2,400 ",delivered,Sunday  Okey Ndifon,Lagos,NG,NGN,Telesales," 7,200 ",17.91044776,low end,,,
7/6/2021 11:49,Mummy Favour Store,Kiosk,PZ Cussons Nigeria Plc,Premier Toilet Bar Soap,Personal Care,1," 4,380 ",delivered,Sunday  Okey Ndifon,Lagos,NG,NGN,Telesales," 4,380 ",10.89552239,low end,,,
7/6/2021 11:50,Maitama Stores,Convenience Store,Chi Nigeria Limited,Chivita Exotic,Drinks,5," 4,100 ",delivered,"Eugene 	 Eniorji",FCT,NG,NGN,Field Sales," 20,500 ",50.99502488,low end,,,
7/6/2021 11:50,Maitama Stores,Convenience Store,Chi Nigeria Limited,Caprisonne,Drinks,15," 1,700 ",delivered,"Eugene 	 Eniorji",FCT,NG,NGN,Field Sales," 25,500 ",63.43283582,low end,,,
7/6/2021 11:50,Maitama Stores,Convenience Store,DUFIL Prima foods Plc,Indomie Super Pack,Food,10," 3,900 ",delivered,"Eugene 	 Eniorji",FCT,NG,NGN,Field Sales," 39,000 ",97.01492537,low end,,,
7/6/2021 11:51,Alhaja Salami Stores,Supermarket,Unilever Nigeria Plc,Close up,Personal Care,1," 4,900 ",delivered,Stevenson Udeye-Ubah,Lagos,NG,NGN,Telesales," 4,900 ",12.18905473,low end,,,
7/6/2021 11:53,Move Star Supermarket,Supermarket,Unilever SA,Surf Detergent  ,Home Care,1, 47 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 47 ,3.220108696,low end,,,
7/6/2021 11:53,Move Star Supermarket,Supermarket,Unilever SA,Sunlight Laundry Detergent  ,Home Care,9, 39 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 351 ,23.83899457,low end,,,
7/6/2021 11:53,Move Star Supermarket,Supermarket,Unilever SA,Robertsons Spices  ,Food,1, 60 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 60 ,4.09375,low end,,,
7/6/2021 11:53,Sunzoo Supermarket & General Trading,Convenience Store,Unilever SA,Lifebuoy Bath Soap  ,Personal Care,2, 50 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 100 ,6.824728261,low end,,,
7/6/2021 11:53,Sunzoo Supermarket & General Trading,Convenience Store,Unilever SA,Sunlight Dishwashing Liquid  ,Home Care,2, 84 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 167 ,11.36277174,low end,,,
7/6/2021 11:55,Iya Ibeji,Kiosk,PZ Cussons Nigeria Plc,Canoe Bar Soap,Home Care,5," 4,200 ",delivered,"Ovie 	 Paul Onogoro",Lagos,NG,NGN,Field Sales," 21,000 ",52.23880597,low end,,,
7/6/2021 11:57,Mummy  T Store,Convenience Store,Chi Nigeria Limited,Hollandia Evap. Milk,Breakfast & Snacks ,2," 3,200 ",delivered,Uche Phillips,Ogun,NG,NGN,Telesales," 6,400 ",15.92039801,low end,,,
7/6/2021 11:57,Mummy  T Store,Convenience Store,DUFIL Prima foods Plc,Indomie Indomitable Pack,Food,5," 2,400 ",delivered,Uche Phillips,Ogun,NG,NGN,Telesales," 12,000 ",29.85074627,low end,,,
7/6/2021 11:57,Mummy  T Store,Convenience Store,Extreme Manufacturing Nig Ltd,So Easy,Home Care,1," 2,500 ",delivered,Uche Phillips,Ogun,NG,NGN,Telesales," 2,500 ",6.218905473,low end,,,
7/6/2021 11:57,Mummy  T Store,Convenience Store,Extreme Manufacturing Nig Ltd,So Easy,Home Care,1," 3,400 ",delivered,Uche Phillips,Ogun,NG,NGN,Telesales," 3,400 ",8.457711443,low end,,,
7/6/2021 11:57,Au Store,Kiosk,Unilever Nigeria Plc,Sunlight Washing Powder,Home Care,5," 4,560 ",delivered,Dayo Oludaisi,Lagos,NG,NGN,Field Sales," 22,800 ",56.71641791,low end,,,
7/6/2021 11:57,Mahlase General Dealer,Convenience Store,Unilever SA,Lifebuoy Bath Soap  ,Personal Care,1, 50 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 50 ,3.41236413,low end,,,
7/6/2021 11:57,Mahlase General Dealer,Convenience Store,Unilever SA,Knorr Soups  ,Food,1, 38 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 38 ,2.59375,low end,,,
7/6/2021 11:57,Mahlase General Dealer,Convenience Store,Unilever SA,Lifebuoy Bath Soap  ,Personal Care,1, 50 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 50 ,3.41236413,low end,,,
7/6/2021 11:58,Buba,Supermarket,Extreme Manufacturing Nig Ltd,So Easy,Home Care,3," 2,500 ",delivered,Olanrewaju  Dare Emmanuel,Lagos,NG,NGN,Telesales," 7,500 ",18.65671642,low end,,,
7/6/2021 12:04,Mayor Store,Kiosk,Chi Nigeria Limited,Hollandia Evap. Milk,Breakfast & Snacks ,5," 2,550 ",delivered,"Ovie 	 Paul Onogoro",Lagos,NG,NGN,Field Sales," 12,750 ",31.71641791,low end,,,
